Rename,OriginalName
CORE2019MOF5431,LITCOI_clean
CORE2019MOF5432,LITCUO_clean
CORE2019MOF5433,LITDAV_clean
CORE2019MOF5434,LITHUR_clean
CORE2019MOF5435,LIVKUW_clean
CORE2019MOF5436,LIVLUZ_clean
CORE2019MOF5437,LIVREP_clean
CORE2019MOF5438,LIVTEP_charged
CORE2019MOF5439,LIVTIT_clean
CORE2019MOF5440,LIVWAQ_clean
CORE2019MOF5441,LIWFIG_clean
CORE2019MOF5442,LIWFOM_clean
CORE2019MOF5443,LIWFUS_clean
CORE2019MOF5444,LIWVIY_clean
CORE2019MOF5445,LIWXIZ_clean
CORE2019MOF5446,LIWXOG_clean
CORE2019MOF5447,LIXDAZ_clean
CORE2019MOF5448,LIXMIQ_clean
CORE2019MOF5449,LIXNIP_clean
CORE2019MOF5450,LIXWAR01_clean
CORE2019MOF5451,LIXWAR_clean
CORE2019MOF5452,LIXWEV_clean
CORE2019MOF5453,LIXXAS_clean
CORE2019MOF5454,LIXXEW_clean
CORE2019MOF5455,LIZWEX_charged
CORE2019MOF5456,LOBHAM_clean
CORE2019MOF5457,LOCNIB_clean
CORE2019MOF5458,LOCRUR_clean
CORE2019MOF5459,LOCZIO_clean
CORE2019MOF5460,LODCUC_clean
CORE2019MOF5461,LODKIA_clean
CORE2019MOF5462,LODPOK_clean
CORE2019MOF5463,LODPUQ_clean
CORE2019MOF5464,LODPUR_clean
CORE2019MOF5465,LODTAB_clean
CORE2019MOF5466,LOFCUF_clean
CORE2019MOF5467,LOFJAT_clean
CORE2019MOF5468,LOFVIN_clean
CORE2019MOF5469,LOFVUY01_clean
CORE2019MOF5470,LOFVUY_clean
CORE2019MOF5471,LOFZUB_clean
CORE2019MOF5472,LOGBAK_clean
CORE2019MOF5473,LOGBEO_clean
CORE2019MOF5474,LOGXEM_clean
CORE2019MOF5475,LOJFOF_clean
CORE2019MOF5476,LOJFUL_clean
CORE2019MOF5477,LOJLAZ01_clean
CORE2019MOF5478,LOJLAZ_clean
CORE2019MOF5479,LOJNAA_clean
CORE2019MOF5480,LOKPEG_clean
CORE2019MOF5481,LOLQIM_clean
CORE2019MOF5482,LOLREL_clean
CORE2019MOF5483,LOLVAJ_clean
CORE2019MOF5484,LOMLOQ_clean
CORE2019MOF5485,LOMLUV_clean
CORE2019MOF5486,LOMLUW_clean
CORE2019MOF5487,LOMMEH_clean
CORE2019MOF5488,LOMMIL_clean
CORE2019MOF5489,LOMMOR_clean
CORE2019MOF5490,LONVAN_clean
CORE2019MOF5491,LONVIV_clean
CORE2019MOF5492,LONWIW_clean
CORE2019MOF5493,LOPZAS_clean
CORE2019MOF5494,LOQLEJ_manual
CORE2019MOF5495,LOQLIN_SL
CORE2019MOF5496,LOQSEQ_clean
CORE2019MOF5497,LOQSOA_clean
CORE2019MOF5498,LOQSUG_clean
CORE2019MOF5499,LORKEK_clean
CORE2019MOF5500,LORMOW_clean
CORE2019MOF5501,LORNEL_clean
CORE2019MOF5502,LORROB_clean
CORE2019MOF5503,LORRUH_clean
CORE2019MOF5504,LOSBOM_clean
CORE2019MOF5505,LOSXIC_clean
CORE2019MOF5506,LOSYAV_clean
CORE2019MOF5507,LOTDIJ_clean
CORE2019MOF5508,LOVLEP_clean
CORE2019MOF5509,LOVNIV_charged
CORE2019MOF5510,LOXBEH_clean
CORE2019MOF5511,LOXKAM_clean
CORE2019MOF5512,LOXVUR_clean
CORE2019MOF5513,LOXWAY_clean
CORE2019MOF5514,LOXWEC_clean
CORE2019MOF5515,LOZSAW01_clean
CORE2019MOF5516,LOZSAW02_clean
CORE2019MOF5517,LOZSAW_clean
CORE2019MOF5518,LOZSOK_clean
CORE2019MOF5519,LOZSUQ_clean
CORE2019MOF5520,LUBMAW_clean
CORE2019MOF5521,LUBNAZ_clean
CORE2019MOF5522,LUCDAO_clean
CORE2019MOF5523,LUCDES_clean
CORE2019MOF5524,LUCDIW_clean
CORE2019MOF5525,LUCKAX_clean
CORE2019MOF5526,LUCKEB_clean
CORE2019MOF5527,LUCKIF_clean
CORE2019MOF5528,LUDCUK_clean
CORE2019MOF5529,LUDKIG_clean
CORE2019MOF5530,LUDKOM_clean
CORE2019MOF5531,LUDKUS_clean
CORE2019MOF5532,LUDLAZ_clean
CORE2019MOF5533,LUDLED_clean
CORE2019MOF5534,LUDLIH_clean
CORE2019MOF5535,LUDRUZ_clean
CORE2019MOF5536,LUDTUZ_clean
CORE2019MOF5537,LUDVAH_clean
CORE2019MOF5538,LUDVEL_clean
CORE2019MOF5539,LUDVIP_clean
CORE2019MOF5540,LUDVOV_clean
CORE2019MOF5541,LUDVUB_clean
CORE2019MOF5542,LUFBUL_clean
CORE2019MOF5543,LUFCAS_clean
CORE2019MOF5544,LUFNAC01_clean
CORE2019MOF5545,LUFNAC02_clean
CORE2019MOF5546,LUFNAC03_clean
CORE2019MOF5547,LUFNAC04_clean
CORE2019MOF5548,LUFNAC05_clean
CORE2019MOF5549,LUFNAC_clean
CORE2019MOF5550,LUFNEG_clean
CORE2019MOF5551,LUFQUZ01_clean
CORE2019MOF5552,LUFQUZ02_clean
CORE2019MOF5553,LUFQUZ_clean
CORE2019MOF5554,LUJBAV_clean
CORE2019MOF5555,LUJJOQ_clean
CORE2019MOF5556,LUJPUC_clean
CORE2019MOF5557,LUJSOA_clean
CORE2019MOF5558,LUKREO_clean
CORE2019MOF5559,LUKRIS_clean
CORE2019MOF5560,LUKRUE_clean_h
CORE2019MOF5561,LULHUW_clean
CORE2019MOF5562,LULJAE_clean
CORE2019MOF5563,LULVOF_clean
CORE2019MOF5564,LULWUL_clean
CORE2019MOF5565,LULXAS_clean
CORE2019MOF5566,LULXEW_clean
CORE2019MOF5567,LULXOG_clean
CORE2019MOF5568,LUMDEC_clean
CORE2019MOF5569,LUMLIQ_clean
CORE2019MOF5570,LUMMAJ_clean
CORE2019MOF5571,LUMYEZ_clean
CORE2019MOF5572,LUMYID_clean
CORE2019MOF5573,LUMYOJ_clean
CORE2019MOF5574,LUMYUP_clean
CORE2019MOF5575,LUMZAW_clean
CORE2019MOF5576,LUMZEA_clean
CORE2019MOF5577,LUMZUO_clean
CORE2019MOF5578,LUNBAX_clean
CORE2019MOF5579,LUNBEB_clean
CORE2019MOF5580,LUNBIF_clean
CORE2019MOF5581,LUNWEW_clean
CORE2019MOF5582,LUPHIN_clean
CORE2019MOF5583,LUPTAS_clean
CORE2019MOF5584,LUPYAX_clean
CORE2019MOF5585,LUQGAG_clean
CORE2019MOF5586,LURLOB_clean
CORE2019MOF5587,LURRIA_clean
CORE2019MOF5588,LURRUM_clean
CORE2019MOF5589,LUSHIR_clean
CORE2019MOF5590,LUSHOX01_clean
CORE2019MOF5591,LUSHOX02_clean
CORE2019MOF5592,LUSHOX03_clean
CORE2019MOF5593,LUSHOX04_clean
CORE2019MOF5594,LUSHOX_clean
CORE2019MOF5595,LUSHUD_clean
CORE2019MOF5596,LUSJEP_clean
CORE2019MOF5597,LUSJIT_clean
CORE2019MOF5598,LUSJOZ_clean
CORE2019MOF5599,LUSQIB_clean
CORE2019MOF5600,LUSQOH_clean
CORE2019MOF5601,LUSYEF_clean
CORE2019MOF5602,LUSZIJ01_clean
CORE2019MOF5603,LUSZIJ_clean
CORE2019MOF5604,LUSZOP01_clean
CORE2019MOF5605,LUSZOP_clean
CORE2019MOF5606,LUSZUV_clean
CORE2019MOF5607,LUTBEI_clean
CORE2019MOF5608,LUTBUY_clean
CORE2019MOF5609,LUTCAF_clean
CORE2019MOF5610,LUTCEJ_clean
CORE2019MOF5611,LUTCIN_clean
CORE2019MOF5612,LUTDAG_clean
CORE2019MOF5613,LUTSEA_clean
CORE2019MOF5614,LUTZEH_clean
CORE2019MOF5615,LUVTAY_clean
CORE2019MOF5616,LUVWUU_clean
CORE2019MOF5617,LUWMEX_clean
CORE2019MOF5618,LUWMIB_clean
CORE2019MOF5619,LUWMOH_clean
CORE2019MOF5620,LUWMUN_clean
CORE2019MOF5621,LUWNAU_clean
CORE2019MOF5622,LUWYUY_clean
CORE2019MOF5623,LUXDUE_clean
CORE2019MOF5624,LUXFEQ_charged
CORE2019MOF5625,LUXFOA_clean
CORE2019MOF5626,LUXFUG_clean
CORE2019MOF5627,LUYBIS_clean
CORE2019MOF5628,LUYBOY_clean
CORE2019MOF5629,LUYHAP_clean
CORE2019MOF5630,LUYSEF_clean
CORE2019MOF5631,LUYSOP_clean
CORE2019MOF5632,LUYVAD_clean
CORE2019MOF5633,LUZBOY_clean
CORE2019MOF5634,LUZJAT_clean
CORE2019MOF5635,MABCUQ_clean
CORE2019MOF5636,MABJUV01_clean
CORE2019MOF5637,MABJUV_clean
CORE2019MOF5638,MABKEG_clean
CORE2019MOF5639,MABKIK01_clean
CORE2019MOF5640,MABKIK_clean
CORE2019MOF5641,MABLAD_clean
CORE2019MOF5642,MACHIJ_clean
CORE2019MOF5643,MACKAE_clean
CORE2019MOF5644,MADVUJ_clean
CORE2019MOF5645,MADWAQ_clean
CORE2019MOF5646,MAFDII_SL
CORE2019MOF5647,MAFFUW_clean
CORE2019MOF5648,MAFJIO_clean
CORE2019MOF5649,MAFLUD_clean
CORE2019MOF5650,MAFMAK01_clean
CORE2019MOF5651,MAFZIE_charged
CORE2019MOF5652,MAFZOK_clean
CORE2019MOF5653,MAGBAZ_clean
CORE2019MOF5654,MAGBIH_clean
CORE2019MOF5655,MAGBON_clean
CORE2019MOF5656,MAGBUT01_clean
CORE2019MOF5657,MAGCUU_clean
CORE2019MOF5658,MAGDAB_clean
CORE2019MOF5659,MAGNEQ01_clean
CORE2019MOF5660,MAGNEQ_clean
CORE2019MOF5661,magnetochemistry3010001_PF290NdNO3_clean
CORE2019MOF5662,magnetochemistry3010001_PF362NdCl_clean
CORE2019MOF5663,MAGVOG01_clean
CORE2019MOF5664,MAGVOG02_clean
CORE2019MOF5665,MAGVOG03_clean
CORE2019MOF5666,MAGVOG04_clean
CORE2019MOF5667,MAGVOG05_clean
CORE2019MOF5668,MAGVOG06_clean
CORE2019MOF5669,MAGVOG07_clean
CORE2019MOF5670,MAGVOG08_clean
CORE2019MOF5671,MAGVOG09_clean
CORE2019MOF5672,MAGVOG10_clean
CORE2019MOF5673,MAGVOG11_clean
CORE2019MOF5674,MAGVOG12_clean
CORE2019MOF5675,MAGVOG13_clean
CORE2019MOF5676,MAGVOG14_clean
CORE2019MOF5677,MAGVOG15_clean
CORE2019MOF5678,MAGVOG16_clean
CORE2019MOF5679,MAGVOG17_clean
CORE2019MOF5680,MAGVOG18_clean
CORE2019MOF5681,MAGVOG19_clean
CORE2019MOF5682,MAGVOG20_clean
CORE2019MOF5683,MAGVOG21_clean
CORE2019MOF5684,MAGVOG22_clean
CORE2019MOF5685,MAGVOG23_clean
CORE2019MOF5686,MAGVOG24_clean
CORE2019MOF5687,MAGVOG25_clean
CORE2019MOF5688,MAGVOG26_clean
CORE2019MOF5689,MAGVOG27_clean
CORE2019MOF5690,MAGVOG28_clean
CORE2019MOF5691,MAGVOG29_clean
CORE2019MOF5692,MAGVOG30_clean
CORE2019MOF5693,MAGVOG31_clean
CORE2019MOF5694,MAGVOG32_clean
CORE2019MOF5695,MAGVOG33_clean
CORE2019MOF5696,MAGVOG34_clean
CORE2019MOF5697,MAGVOG35_clean
CORE2019MOF5698,MAGVOG_clean
CORE2019MOF5699,MAHCEG_clean
CORE2019MOF5700,MAHCIK_clean
CORE2019MOF5701,MAHCOQ_clean
CORE2019MOF5702,MAHTAR01_clean
CORE2019MOF5703,MAHTAR_clean
CORE2019MOF5704,MAJHOW_clean
CORE2019MOF5705,MAJHUC_clean
CORE2019MOF5706,MAJJUF_clean
CORE2019MOF5707,MAJKAM_clean
CORE2019MOF5708,MAKFIQ_clean
CORE2019MOF5709,MAKFOW_clean
CORE2019MOF5710,MAKGAJ_clean
CORE2019MOF5711,MAKGEN_clean
CORE2019MOF5712,MAKGOX_clean
CORE2019MOF5713,MAKGUD_clean
CORE2019MOF5714,MAKHAJ_clean
CORE2019MOF5715,MAKHAK_clean
CORE2019MOF5716,MAKRAU_clean
CORE2019MOF5717,MAKRIC_clean
CORE2019MOF5718,MAKSUO_clean
CORE2019MOF5719,MAKXAZ_clean
CORE2019MOF5720,MALFUD_clean
CORE2019MOF5721,MALROJ_clean
CORE2019MOF5722,MALRUM_clean
CORE2019MOF5723,MALRUP_clean
CORE2019MOF5724,MALSAW_clean
CORE2019MOF5725,MALSEA_clean
CORE2019MOF5726,MALSIE_clean
CORE2019MOF5727,MALSOK_clean
CORE2019MOF5728,MALWOM_clean
CORE2019MOF5729,MALWUU_clean
CORE2019MOF5730,MALYIJ_charged
CORE2019MOF5731,MAMVED_charged
CORE2019MOF5732,MANDUD_clean
CORE2019MOF5733,MANLAP_ion_b
CORE2019MOF5734,MANLIX_charged
CORE2019MOF5735,MANLOD_manual
CORE2019MOF5736,MAPCIP_clean
CORE2019MOF5737,MAPCUE_clean
CORE2019MOF5738,MAPFIS_clean
CORE2019MOF5739,MAPFOY_clean
CORE2019MOF5740,MAPHAP_clean
CORE2019MOF5741,MAPLEX_clean
CORE2019MOF5742,MAQBEO_clean
CORE2019MOF5743,MAQBIS_clean
CORE2019MOF5744,MAQJEW_clean
CORE2019MOF5745,MAQMEZ_clean
CORE2019MOF5746,MAQRAA_clean
CORE2019MOF5747,MAQZOV_clean
CORE2019MOF5748,MARDAM_charged
CORE2019MOF5749,MARJAQ_clean
CORE2019MOF5750,MARKOF_clean
CORE2019MOF5751,MARLAS_clean
CORE2019MOF5752,MARLID_clean
CORE2019MOF5753,MARLOJ_clean
CORE2019MOF5754,MARLUP_clean
CORE2019MOF5755,MARNOL_clean
CORE2019MOF5756,MARNUR_clean
CORE2019MOF5757,MARPOL_clean
CORE2019MOF5758,MARXEK_clean
CORE2019MOF5759,MASMIC_clean
CORE2019MOF5760,MASZOX_clean
CORE2019MOF5761,MASZUD_clean
CORE2019MOF5762,MATBAM_clean
CORE2019MOF5763,MATBEQ_clean
CORE2019MOF5764,MATFIY_clean
CORE2019MOF5765,MATHEV_clean
CORE2019MOF5766,MATPOP_clean
CORE2019MOF5767,MATPUV_clean
CORE2019MOF5768,MATTOR_clean
CORE2019MOF5769,MATTUX_clean
CORE2019MOF5770,MATVIN_clean
CORE2019MOF5771,MATWUC_clean
CORE2019MOF5772,MATXAJ_clean
CORE2019MOF5773,MAVFEV01_clean
CORE2019MOF5774,MAVFEV_clean
CORE2019MOF5775,MAVNUU_manual
CORE2019MOF5776,MAVRAE_clean
CORE2019MOF5777,MAWFAT_charged
CORE2019MOF5778,MAWFEY_clean
CORE2019MOF5779,MAWFIC_clean
CORE2019MOF5780,MAWTUC_clean
CORE2019MOF5781,MAWVAK_clean
CORE2019MOF5782,MAXFIA_charged
CORE2019MOF5783,MAXHAW_clean
CORE2019MOF5784,MAXHEA_clean
CORE2019MOF5785,MAXHIE_clean
CORE2019MOF5786,MAXHOJ01_clean
CORE2019MOF5787,MAXHOJ02_clean
CORE2019MOF5788,MAXHOJ_clean
CORE2019MOF5789,MAXHOK_clean
CORE2019MOF5790,MAXHUP_clean
CORE2019MOF5791,MAXHUQ_clean
CORE2019MOF5792,MAXJAY_clean
CORE2019MOF5793,MAXJEC_clean
CORE2019MOF5794,MAXJIG_clean
CORE2019MOF5795,MAXJOM_clean
CORE2019MOF5796,MAYFUN_clean
CORE2019MOF5797,MAYGAU_clean
CORE2019MOF5798,MAYJOM_clean
CORE2019MOF5799,MAYKOO_clean
CORE2019MOF5800,MAYPIM_clean
CORE2019MOF5801,MAYXUG_clean
CORE2019MOF5802,MAYYAN_clean
CORE2019MOF5803,MAZJAY_clean
CORE2019MOF5804,MAZJEC_clean
CORE2019MOF5805,MAZSOX_clean
CORE2019MOF5806,MAZSUD_clean
CORE2019MOF5807,MAZTIR_clean
CORE2019MOF5808,MAZYER_clean
CORE2019MOF5809,MEBMEM01_clean
CORE2019MOF5810,MECLEL_clean
CORE2019MOF5811,MECVIA_clean
CORE2019MOF5812,MECVOG_clean
CORE2019MOF5813,MECVUM_clean
CORE2019MOF5814,MECWEX_manual
CORE2019MOF5815,MECWIB_clean
CORE2019MOF5816,MECWOH_clean
CORE2019MOF5817,MEFHUC_charged
CORE2019MOF5818,MEFJOY_clean
CORE2019MOF5819,MEFJUE_clean
CORE2019MOF5820,MEFYUT_clean
CORE2019MOF5821,MEFZUU_manual
CORE2019MOF5822,MEGBAD_clean
CORE2019MOF5823,MEGBEH_manual
CORE2019MOF5824,MEGFIN_clean
CORE2019MOF5825,MEHMET_clean
CORE2019MOF5826,MEHPAQ_clean
CORE2019MOF5827,MEJMOE_clean
CORE2019MOF5828,MEJQEZ_clean
CORE2019MOF5829,MEJQID_clean
CORE2019MOF5830,MEJQOJ_clean
CORE2019MOF5831,MEJZEI_clean
CORE2019MOF5832,MEJZIM_clean
CORE2019MOF5833,MEJZOS_clean
CORE2019MOF5834,MEJZUY_clean
CORE2019MOF5835,MEKBAH_clean
CORE2019MOF5836,MEKDUC_clean
CORE2019MOF5837,MEMGAN_clean
CORE2019MOF5838,MEQHUL01_clean
CORE2019MOF5839,MEQHUL_clean
CORE2019MOF5840,MESGIB_clean
CORE2019MOF5841,METYIU_clean
CORE2019MOF5842,MEWNEH_clean
CORE2019MOF5843,MEXDAU01_clean
CORE2019MOF5844,MEXDAU_clean
CORE2019MOF5845,MEXDEY_clean
CORE2019MOF5846,MEXJAC_clean
CORE2019MOF5847,MEYLIN_clean
CORE2019MOF5848,MIBMER_clean
CORE2019MOF5849,MICDEJ_clean
CORE2019MOF5850,MICNAO_clean
CORE2019MOF5851,MICNES_clean
CORE2019MOF5852,MICNIW_clean
CORE2019MOF5853,MICNOC_clean
CORE2019MOF5854,MICNUI_clean
CORE2019MOF5855,MICPAQ_clean
CORE2019MOF5856,MICPEU_clean
CORE2019MOF5857,MIDCAF_clean
CORE2019MOF5858,MIDRAT_clean
CORE2019MOF5859,MIDSEZ_clean
CORE2019MOF5860,MIDSUP01_clean
CORE2019MOF5861,MIDSUP_clean
CORE2019MOF5862,MIFGEP01_clean
CORE2019MOF5863,MIFGEP_clean
CORE2019MOF5864,MIFKUJ_clean
CORE2019MOF5865,MIFLIY_clean
CORE2019MOF5866,MIFNUM_clean
CORE2019MOF5867,MIFPUO_clean
CORE2019MOF5868,MIFQEY_clean
CORE2019MOF5869,MIFQOJ_clean
CORE2019MOF5870,MIFROK_clean
CORE2019MOF5871,MIFSAX_clean
CORE2019MOF5872,MIFSUR_clean
CORE2019MOF5873,MIFTEC_clean
CORE2019MOF5874,MIFTIG_clean
CORE2019MOF5875,MIFTUS_clean
CORE2019MOF5876,MIFVEE_clean
CORE2019MOF5877,MIGMEU_clean
CORE2019MOF5878,MIGVON_clean
CORE2019MOF5879,MIHBAG_clean
CORE2019MOF5880,MIHHAN_SL
CORE2019MOF5881,MIHHER_clean
CORE2019MOF5882,MIHHIV_clean
CORE2019MOF5883,MIHHOA_clean
CORE2019MOF5884,MIHHUG_clean
CORE2019MOF5885,MIHLAR_clean
CORE2019MOF5886,MIHLEV_clean
CORE2019MOF5887,MIHLIZ_clean
CORE2019MOF5888,MIHLOF_clean
CORE2019MOF5889,MIHLUL_clean
CORE2019MOF5890,MIHMEW_clean
CORE2019MOF5891,MIJFIU_clean
CORE2019MOF5892,MIJHOD_clean
CORE2019MOF5893,MIJMAU_clean
CORE2019MOF5894,MIJYEK_clean
CORE2019MOF5895,MIKDUH_clean
CORE2019MOF5896,MIKJAR_clean
CORE2019MOF5897,MILQIJ_clean
CORE2019MOF5898,MILROQ_clean
CORE2019MOF5899,MIMDAP_clean
CORE2019MOF5900,MIMFOF_clean
CORE2019MOF5901,MIMKIE_clean
CORE2019MOF5902,MIMSIM_clean
CORE2019MOF5903,MIMSOS_clean
CORE2019MOF5904,MIMSUY_clean
CORE2019MOF5905,MIMVEJ_clean
CORE2019MOF5906,MINCER_clean
CORE2019MOF5907,MINCET_clean
CORE2019MOF5908,MINCIX_clean
CORE2019MOF5909,MINCUJ_clean
CORE2019MOF5910,MINVOU01_clean
CORE2019MOF5911,MINVOU_clean
CORE2019MOF5912,MINVUA01_SL
CORE2019MOF5913,MINVUA_SL
CORE2019MOF5914,MIPHEA_clean
CORE2019MOF5915,MIQLEE_charged
CORE2019MOF5916,MIQLII_clean
CORE2019MOF5917,MIRLAB_clean
CORE2019MOF5918,MIRLUU_clean
CORE2019MOF5919,MISQIQ01_clean
CORE2019MOF5920,MISQIQ02_clean
CORE2019MOF5921,MISQIQ03_clean
CORE2019MOF5922,MISQIQ04_clean
CORE2019MOF5923,MISQIQ05_clean
CORE2019MOF5924,MISQIQ06_clean
CORE2019MOF5925,MISQIQ07_clean
CORE2019MOF5926,MISQIQ_clean
CORE2019MOF5927,MITGIF_clean
CORE2019MOF5928,MITGOL_clean
CORE2019MOF5929,MITGUR01_clean
CORE2019MOF5930,MITGUR_clean
CORE2019MOF5931,MITSAK_clean
CORE2019MOF5932,MITSIS_charged
CORE2019MOF5933,MITSUE_clean
CORE2019MOF5934,MITTAL_charged
CORE2019MOF5935,MIVFEE_clean
CORE2019MOF5936,MIVFOO_clean
CORE2019MOF5937,MIVNUB_clean
CORE2019MOF5938,MIVPAJ_clean
CORE2019MOF5939,MIVPEN_clean
CORE2019MOF5940,MIVPIR_clean
CORE2019MOF5941,MIVWAR_clean
CORE2019MOF5942,MIVWEU_manual
CORE2019MOF5943,MIXBAY_clean
CORE2019MOF5944,MIXBEC_clean
CORE2019MOF5945,MIXBIG_auto
CORE2019MOF5946,MIXKUB_clean
CORE2019MOF5947,MIXPIU_clean
CORE2019MOF5948,MIXXOI_clean
CORE2019MOF5949,MIXYID_clean
CORE2019MOF5950,MIXZOK_clean
CORE2019MOF5951,MIYGIL_clean
CORE2019MOF5952,MIYWIB_clean
CORE2019MOF5953,MIZKAI_clean
CORE2019MOF5954,MIZKOW_clean
CORE2019MOF5955,MIZZOM_clean
CORE2019MOF5956,MOBBIO_clean
CORE2019MOF5957,MOBBOU_clean
CORE2019MOF5958,MOBFIT_clean
CORE2019MOF5959,MOCHES_clean
CORE2019MOF5960,MOCHIW_clean
CORE2019MOF5961,MOCHOC_clean
CORE2019MOF5962,MOCHUI_clean
CORE2019MOF5963,MOCJAQ_clean
CORE2019MOF5964,MOCJEU_clean
CORE2019MOF5965,MOCJIY_clean
CORE2019MOF5966,MOCKAR_clean
CORE2019MOF5967,MOCKEV_clean
CORE2019MOF5968,MODDEP_clean
CORE2019MOF5969,MODJOG_clean
CORE2019MOF5970,MODMIB_clean
CORE2019MOF5971,MODMOH_charged
CORE2019MOF5972,MODMUN_charged
CORE2019MOF5973,MODNAU_charged
CORE2019MOF5974,MODNOI_ion_b
CORE2019MOF5975,MODNUO_ion_b
CORE2019MOF5976,MODPAW_charged
CORE2019MOF5977,MODPEA_charged
CORE2019MOF5978,MOFBIU_clean
CORE2019MOF5979,MOFKUO_clean
CORE2019MOF5980,MOFLAV_clean
CORE2019MOF5981,MOFPEE_clean
CORE2019MOF5982,MOFPUU_clean
CORE2019MOF5983,MOGMIE_clean
CORE2019MOF5984,MOGNAY_clean
CORE2019MOF5985,MOGVAG_clean
CORE2019MOF5986,MOGXUB_clean
CORE2019MOF5987,MOGYAI_clean
CORE2019MOF5988,MOHSEJ_clean
CORE2019MOF5989,MOJJUR_clean
CORE2019MOF5990,MOJNAC_clean
CORE2019MOF5991,MOKVOZ_clean
CORE2019MOF5992,MOLKAB_clean
CORE2019MOF5993,MOLLII_clean
CORE2019MOF5994,MOLQEL_clean
CORE2019MOF5995,MOLRIP_clean
CORE2019MOF5996,MOMJIJ_clean
CORE2019MOF5997,MOMRIR_clean
CORE2019MOF5998,MOMSIS_clean
CORE2019MOF5999,MONFAY_clean
CORE2019MOF6000,MONFEC_clean
CORE2019MOF6001,MONQIR_clean
CORE2019MOF6002,MONWET_clean
CORE2019MOF6003,MOPKEJ_clean
CORE2019MOF6004,MOPQIT_clean
CORE2019MOF6005,MOQNUB_clean
CORE2019MOF6006,MOQSIV_clean
CORE2019MOF6007,MORFEG_clean
CORE2019MOF6008,MORZID_clean
CORE2019MOF6009,MOSBIG_clean
CORE2019MOF6010,MOSDUT_clean
CORE2019MOF6011,MOSGIM_clean
CORE2019MOF6012,MOTKAI_clean
CORE2019MOF6013,MOTMAK_clean
CORE2019MOF6014,MOTVOI_clean
CORE2019MOF6015,MOVFOU_clean
CORE2019MOF6016,MOVGUB_clean
CORE2019MOF6017,MOVHEM_clean
CORE2019MOF6018,MOVKOZ_clean
CORE2019MOF6019,MOWQIZ_clean
CORE2019MOF6020,MOXBOS_clean
CORE2019MOF6021,MOXDOT_charged
CORE2019MOF6022,MOXKAN_clean
CORE2019MOF6023,MOXNIY_clean
CORE2019MOF6024,MOXNUJ_clean
CORE2019MOF6025,MOXNUK_clean
CORE2019MOF6026,MOXPAR_clean
CORE2019MOF6027,MOXPEV_charged
CORE2019MOF6028,MOXPIZ_charged
CORE2019MOF6029,MOXPOF_charged
CORE2019MOF6030,MOXPUL_clean
CORE2019MOF6031,MOYMET_clean
CORE2019MOF6032,MOYMUJ_clean
CORE2019MOF6033,MOYNIY_clean
CORE2019MOF6034,MOYTUR_clean
CORE2019MOF6035,MOYYEF_clean
CORE2019MOF6036,MOYYIJ_clean
CORE2019MOF6037,MOZFIR_clean
CORE2019MOF6038,MUBQIJ_clean
CORE2019MOF6039,MUBZOA_auto
CORE2019MOF6040,MUBZUG_auto
CORE2019MOF6041,MUDKOM_clean
CORE2019MOF6042,MUDLIH_manual
CORE2019MOF6043,MUDLON_clean
CORE2019MOF6044,MUDTAH_clean
CORE2019MOF6045,MUDTEL_clean
CORE2019MOF6046,MUFHUR_clean
CORE2019MOF6047,MUFJAZ01_clean
CORE2019MOF6048,MUFJAZ_clean
CORE2019MOF6049,MUFJED_clean
CORE2019MOF6050,MUFLAC_clean
CORE2019MOF6051,MUFXUI_clean
CORE2019MOF6052,MUFYAP_clean
CORE2019MOF6053,MUFZIY_clean
CORE2019MOF6054,MUGFOK_clean
CORE2019MOF6055,MUGHED_clean
CORE2019MOF6056,MUGQAI_clean
CORE2019MOF6057,MUGXIX_clean
CORE2019MOF6058,MUHNAG_clean
CORE2019MOF6059,MUHNUA_clean
CORE2019MOF6060,MUHPAI_clean
CORE2019MOF6061,MUHPOV_clean
CORE2019MOF6062,MUHQAI_clean
CORE2019MOF6063,MUJPUE_clean
CORE2019MOF6064,MUJRIT_clean
CORE2019MOF6065,MUKQUG_clean
CORE2019MOF6066,MUKRAN_clean
CORE2019MOF6067,MUKRIU_clean
CORE2019MOF6068,MULQOA_clean
CORE2019MOF6069,MULSER_clean
CORE2019MOF6070,MULXOH_clean
CORE2019MOF6071,MULXUO_clean
CORE2019MOF6072,MUMYAW_clean
CORE2019MOF6073,MUNDAC_clean
CORE2019MOF6074,MUNDEG_clean
CORE2019MOF6075,MUNDOQ_clean
CORE2019MOF6076,MUNLUE_clean
CORE2019MOF6077,MUNNUF_clean
CORE2019MOF6078,MUNPAN_clean
CORE2019MOF6079,MUNPER_clean
CORE2019MOF6080,MUPQAQ_clean
CORE2019MOF6081,MUPTAU_clean
CORE2019MOF6082,MUPYIG_clean
CORE2019MOF6083,MUPYOM_clean
CORE2019MOF6084,MUPYUS_clean
CORE2019MOF6085,MUQSAU_clean
CORE2019MOF6086,MURBEI_clean
CORE2019MOF6087,MURCAD_clean
CORE2019MOF6088,MURCIL_clean
CORE2019MOF6089,MURCOR_clean
CORE2019MOF6090,MURFIQ_clean
CORE2019MOF6091,MURNIX_clean
CORE2019MOF6092,MURTUO_clean
CORE2019MOF6093,MUSCAG_clean
CORE2019MOF6094,MUSCIN_clean
CORE2019MOF6095,MUSSIE_clean
